Date,Commodity,FX,ILS,UCITS,Relative_Value,Multi_Strategy,Long_Short_Equity,Event_Driven,Distressed_Debt,CTA,Arbitrage,FOF,Commodityc%,FXc,ILSc,UCITSc,Relative_Valuec,Multi_Strategyc,Long_Short_Equityc,Event_Drivenc,Distressed_Debtc,CTAc,Arbitragec,FOFc
6/30/2007,1.256506105,1.513830355,0.952389888,0.737631722,0.528383663,1.211171157,1.226517347,0.265680647,1.069685885,1.875458752,0.573399679,0.772851623,4.03856809,2.352206943,14.63524199,15.44803439,2.483268453,2.845968758,2.630226742,2.745196185,3.180768577,2.566577726,1.996276635,1.828109909
7/31/2007,0.456698977,-0.177974042,0.946273222,0.429626715,-0.003600876,1.035833279,1.075118134,-0.512280571,0.146857321,-0.737580271,0.248017646,0.538703745,4.057012189,2.348020626,14.77373137,15.51440327,2.483179033,2.87544825,2.658504786,2.731133079,3.185439769,2.547647155,2.001227753,1.837958005
8/31/2007,-2.162940351,-0.517774426,0.956904252,-1.575402935,1.267863087,-0.770252141,-1.458442669,-1.805099201,-0.564089022,-1.449749741,-0.530245789,-2.097272273,3.969261435,2.335863175,14.91510183,15.26998891,2.514662344,2.853300048,2.619732018,2.681833417,3.167471053,2.510712647,1.990616327,1.799411022
9/30/2007,6.919422975,2.434914805,1.369894953,2.318905325,1.750871398,2.489137687,2.922856478,1.45751668,0.94229037,5.359033823,1.422222102,2.185434297,4.243911423,2.392739454,15.11942306,15.62408549,2.558690847,2.924322615,2.696303025,2.720921587,3.197317827,2.645262587,2.018927313,1.838735967
10/31/2007,3.622999912,1.559432976,1.092298647,2.337816143,2.488759868,2.647346477,3.279983269,2.683661535,1.48064477,2.594959045,1.621341096,2.979217939,4.39766833,2.430052622,15.28457231,15.98934789,2.622370518,3.001739566,2.784741313,2.793941913,3.244658747,2.713906068,2.051661011,1.893515919
11/30/2007,-1.371515577,-0.375051817,0.850184251,-2.301340623,-0.591817217,-0.939395929,-2.389484931,-2.571706788,-1.892755169,1.088885685,-0.347533368,-1.500995866,4.337353624,2.420938665,15.41451934,15.62137853,2.606850878,2.973541347,2.718200339,2.722089919,3.1832453,2.743457402,2.044530804,1.865094323
12/31/2007,3.96889188,-0.052872969,0.744328268,0.489591619,0.688722982,0.69959987,0.809971438,0.462090308,0.000200183,2.422956227,0.11430306,0.512952289,4.5094985,2.419658643,15.52925396,15.69785949,2.624804859,2.994344239,2.740216986,2.734668433,3.183251673,2.809930174,2.046867766,1.874661367
1/31/2008,2.116153066,0.560391454,0.931385383,-4.345795641,-0.835848636,-1.575166091,-4.132040841,-2.797300335,-2.163184273,2.065124878,0.1005361,-2.754670331,4.604926391,2.433218203,15.67389116,15.01566259,2.602865464,2.947178344,2.626990101,2.658171543,3.114392073,2.867958741,2.048925607,1.823020627
2/29/2008,8.138698806,1.001146049,0.74754462,1.69887464,0.475374641,1.981978199,1.739428574,1.431163179,-0.429172804,6.564051497,0.086784758,1.507975474,4.97970748,2.457578271,15.79106049,15.27075988,2.615238826,3.005590776,2.672684717,2.696214316,3.101025949,3.05621303,2.050703762,1.850511331
3/31/2008,-4.444840612,1.375802778,0.674722152,-2.503193847,-1.082960259,-1.750161027,-2.437070104,-1.814177891,-1.228555447,-0.411512993,-1.087306057,-2.545206727,4.758367419,2.491389701,15.89760628,14.88850316,2.586916829,2.952988097,2.607549517,2.647300192,3.062928126,3.043636316,2.028406336,1.803411992
4/30/2008,1.278883932,0.21362495,0.272586432,2.385009379,0.695903266,1.190914019,2.148122494,1.403233943,0.656165535,0.366272096,1.297674408,1.079770737,4.819221416,2.496711931,15.94094099,15.24359535,2.604919268,2.988155647,2.663562875,2.684448007,3.083026005,3.054784307,2.054728446,1.822884707
5/31/2008,2.942201577,-0.054955725,0.46135058,1.125617291,1.280616636,1.444621935,2.098882384,2.241210417,1.039158025,2.046767727,1.338722319,1.642745818,4.961012624,2.495339845,16.01448462,15.4151799,2.638278297,3.031323199,2.719467927,2.744612135,3.115063517,3.117308646,2.082235554,1.852830069
6/30/2008,3.468396226,0.533241682,0.531343748,-2.745174386,-0.701348259,-0.677405631,-1.833141329,-2.147745758,-1.175543487,3.031768975,-0.228999722,-0.718803449,5.133080199,2.508646037,16.09957658,14.99200633,2.619774778,3.010788844,2.669616236,2.685664844,3.078444591,3.211818243,2.07746724,1.839511863
7/31/2008,-4.970104576,-0.406480585,0.559879566,-1.636284288,-0.196091702,-1.227472023,-2.155051801,-1.584332542,-1.285556248,-2.517982152,0.119029511,-2.489764951,4.877960745,2.498448878,16.18971482,14.74669448,2.614637617,2.973832254,2.612084623,2.643114982,3.038869454,3.130945232,2.079940039,1.793712341
8/31/2008,-3.944904469,-0.092899113,0.585533045,-0.827490485,0.050292497,-1.080704199,-1.547948602,-0.442948678,-0.517490829,0.222028445,0.577522812,-1.429357813,4.685529854,2.496127841,16.28451095,14.62466699,2.615952584,2.941693924,2.571650896,2.631407339,3.023143583,3.137896821,2.091952168,1.768073774
9/30/2008,-4.984319093,-0.639269978,-0.710329013,-6.63844426,-2.809890767,-3.407846513,-6.553022855,-7.285364664,-5.101734227,-0.234391747,-4.610227798,-5.941141551,4.451988094,2.480170845,16.16883734,13.65381662,2.542447174,2.84144551,2.403130025,2.439699719,2.868910832,3.13054185,1.995508407,1.663030008
10/31/2008,-6.802076394,1.292777667,-0.585223409,-9.56727401,-4.251185548,-5.247331559,-6.645636012,-9.042958589,-9.426781547,3.599907152,-6.357880807,-5.838482037,4.149160463,2.51223394,16.07421352,12.34751857,2.434363027,2.692345443,2.243426751,2.219078684,2.598464875,3.24323845,1.868636361,1.5659343
11/30/2008,-1.026892786,0.308189391,0.248345538,-1.543616124,-1.861578534,-0.64647183,-2.290939308,-3.59750206,-4.519399221,1.577771768,-1.551559026,-2.21494342,4.106553034,2.519976379,16.11413312,12.15692029,2.389045447,2.674940188,2.192031205,2.139247282,2.481029874,3.294409351,1.839643365,1.531249741
12/31/2008,1.657397797,1.872747114,0.058799398,1.639003947,1.65803866,0.960838792,1.155970271,0.691063694,-4.335376415,1.837543575,1.538236433,-1.073519761,4.174614953,2.567169164,16.12360813,12.35617269,2.428656744,2.700642051,2.217370434,2.154030843,2.37346789,3.354945558,1.86794143,1.514811472
1/31/2009,1.325404239,0.974394642,0.363544049,-1.282816412,0.663488346,0.828472153,-0.325750399,1.292514645,0.079653659,0.594731737,2.496612744,0.541119543,4.229945477,2.592183522,16.18222455,12.19766568,2.444770599,2.723016118,2.210147341,2.181872008,2.375358444,3.374898484,1.914576693,1.523008413
2/28/2009,-0.59519127,0.373468824,0.223295118,-2.053434323,-0.70084448,-0.476742947,-1.592929122,-1.245738555,-1.892197952,0.058894618,0.523939023,-0.465197894,4.204769211,2.60186452,16.21835866,11.94719463,2.427636559,2.710034331,2.174941261,2.154691587,2.33041196,3.376886118,1.924607908,1.51592341
3/31/2009,0.714354903,0.245470402,0.278216141,2.59130179,1.697353584,1.562579618,2.943160789,2.841713606,-0.566993793,-1.067665044,1.904740801,0.085207902,4.234806186,2.608251327,16.26348076,12.25678249,2.468842135,2.752380775,2.238953279,2.215921751,2.317198669,3.340832285,1.9612667,1.517215097
4/30/2009,1.688174023,0.003725227,0.588410163,5.612749046,3.766466567,3.336976809,5.067538126,6.744236985,4.716068434,0.153166618,2.369893164,1.019312373,4.306297084,2.60834849,16.35917673,12.94472494,2.561830249,2.844227083,2.35241309,2.365368765,2.426479344,3.345949325,2.007746625,1.532680258
5/31/2009,7.493771403,2.485647577,0.506871612,5.069768324,3.606148542,4.248692512,6.095780404,6.628470125,6.248978748,4.185307992,3.047368932,2.996675568,4.629001143,2.673182841,16.44209675,13.6009925,2.654213653,2.965069547,2.495811026,2.522156527,2.578109523,3.485987609,2.068930072,1.578609713
6/30/2009,-2.265071653,-0.400414805,1.33103966,0.123725353,1.222521896,1.017526668,0.473149076,1.770705226,3.287231921,-0.896755061,1.766806275,0.21354386,4.52415095,2.662479021,16.66094758,13.61782038,2.686661996,2.99523992,2.507619933,2.566816484,2.662857962,3.454726839,2.105484058,1.581980737
7/31/2009,1.535118766,0.357036781,1.034906617,3.539876106,3.163151158,2.427878404,3.274434693,4.02979324,4.745978834,-0.109824944,2.30213928,1.547503035,4.593602041,2.671985051,16.83337283,14.09987435,2.771645176,3.067960703,2.58973031,2.670253882,2.789236637,3.450932687,2.153955234,1.606461937
8/31/2009,0.359869877,-0.292016031,1.025357094,1.991688831,1.996212996,1.122044926,1.585622194,2.904412028,3.228600403,1.006223717,1.903515042,1.021534707,4.610133031,2.664182426,17.00597501,14.38069997,2.826973117,3.1023846,2.630793649,2.747809056,2.879289942,3.48565679,2.194956096,1.622872503
9/30/2009,1.540216352,0.896192382,1.57741226,2.562214336,2.677807074,2.449883302,3.22020908,4.17991487,4.901463825,1.110330411,1.987849741,1.568631572,4.681139053,2.688058626,17.27422935,14.74916432,2.902674003,3.178389403,2.715510705,2.862665136,3.020417297,3.524359098,2.238588525,1.648329394
10/31/2009,1.576748969,0.324920683,1.062690404,-0.082738029,0.591849957,0.591271506,-0.631702319,0.630251846,2.096164206,-0.692092824,0.805185529,-0.145297272,4.754948865,2.696792685,17.45780092,14.73696116,2.919853478,3.197182314,2.698356761,2.880707136,3.083730204,3.499967261,2.256613316,1.645934416
11/30/2009,3.410455318,0.373198867,0.138086504,0.821296463,0.889960692,1.310269603,1.442805782,1.972421737,2.113336557,3.095833824,0.650123759,0.832615819,4.917114272,2.706857084,17.48190779,14.8579953,2.945839026,3.239074022,2.737288808,2.937526829,3.148899801,3.608320432,2.271284095,1.659638726
12/31/2009,0.05912426,-0.008754284,0.522269141,1.61597204,1.870164957,1.097010494,1.978983985,2.998987487,2.293729182,-1.095758564,1.491397551,0.588193092,4.920021479,2.706620118,17.5732104,15.09809635,3.000931076,3.274607004,2.791459315,3.025622891,3.221127035,3.568781952,2.305157971,1.669400607
1/31/2010,-2.635026474,0.781684526,0.915502642,-0.752331115,0.27899632,-0.159176636,-0.882621441,0.976116736,2.827061943,-1.587034249,0.747766224,-0.428224119,4.79037761,2.727777349,17.73409361,14.98450867,3.009303563,3.269394594,2.766821297,3.055156503,3.312190291,3.51214416,2.322395163,1.662251831
2/28/2010,-0.144155582,1.087438512,0.93803678,0.467559973,1.465165615,0.560052778,0.640198677,1.320497734,0.902861932,0.655273207,0.844975161,0.196865067,4.783472014,2.75744025,17.90044593,15.05457024,3.053394844,3.28770493,2.78453445,3.095499775,3.342094797,3.535158299,2.342018826,1.665524224
3/31/2010,1.605196577,0.798996567,0.452103395,3.006933156,1.79506084,2.006796446,2.970257249,3.34348586,2.819222712,1.418480503,1.321993373,1.702185411,4.860256143,2.779472103,17.98137445,15.5072511,3.108205139,3.353682475,2.867242286,3.198997373,3.436315892,3.585303831,2.372980159,1.693874534
4/30/2010,2.728742404,0.142764048,0.485476039,0.605061965,1.092102648,0.85914271,1.215081163,1.911624203,2.647963611,1.110130532,0.821778466,0.835994397,4.992880013,2.78344019,18.06866972,15.60107958,3.14214993,3.382495394,2.902081607,3.260150181,3.527308287,3.625105383,2.392480799,1.70803523
5/31/2010,-3.204560652,-0.173880776,0.283013198,-3.096402595,-1.43357276,-1.991824809,-3.74664582,-3.072877792,-2.184252585,-0.8676276,-1.515998775,-2.472920538,4.832880145,2.778600323,18.11980644,15.11800734,3.097104924,3.315122011,2.793350888,3.15996975,3.450262964,3.593652968,2.35621082,1.665796876
6/30/2010,0.443553355,-0.490196555,0.157370794,-0.500084328,0.208692347,-0.350988864,-1.28433019,-1.356941419,-0.592093996,0.509936518,-0.079607053,-0.773917897,4.854316547,2.76497972,18.14832172,15.04240456,3.103568345,3.303486302,2.757475039,3.117090811,3.429834164,3.611978317,2.35433511,1.652904976
7/31/2010,0.692451035,0.969733794,0.512025626,1.734310367,1.858399466,1.544762185,2.094057178,2.275307224,1.636596878,0.378854558,1.646568415,0.676176781,4.887930312,2.791792663,18.24124578,15.30328654,3.161245043,3.354517309,2.815218143,3.188014204,3.485966723,3.625662462,2.393100848,1.664081536
8/31/2010,1.442003327,-0.009422011,0.750686564,-0.080687838,0.599217032,0.392293226,-0.668174356,-0.581317569,0.173846019,2.350283945,0.539363489,0.133864409,4.95841443,2.79152962,18.37818036,15.29093865,3.180187761,3.367676854,2.796407578,3.169481717,3.492026938,3.710875824,2.40600836,1.666309149
9/30/2010,5.17344262,1.938062976,1.16496578,2.821091317,2.101553208,2.52205103,4.106707511,3.442683247,1.968851363,2.961117835,1.74855103,1.921962228,5.214935155,2.845631222,18.59227987,15.72230999,3.247021099,3.452611382,2.911247858,3.278596933,3.560779758,3.82075923,2.448078644,1.698334981
10/31/2010,4.341207612,-0.146788067,0.904602071,1.411644374,1.399271526,1.734420875,2.319320134,2.304062641,6.629590849,2.814487698,1.347079627,1.397803408,5.441326317,2.841454174,18.76046602,15.9442531,3.292455741,3.512494195,2.978769015,3.35413786,3.796844887,3.928294029,2.481056213,1.722074365
11/30/2010,0.556555447,0.891590226,0.290127814,-0.237222161,0.824632559,0.409474367,0.692235317,0.803301918,1.029522405,-0.892739777,0.085546213,-0.13052766,5.471610315,2.866788302,18.81489535,15.90642979,3.319606403,3.526876958,2.999389106,3.381081714,3.835934255,3.893224585,2.483178662,1.719826582
12/31/2010,5.099206512,0.305013533,0.420790093,2.378625031,1.903565895,1.835660095,3.12927133,3.409404044,3.021110426,3.967960325,1.072138797,1.983912128,5.750619024,2.875532394,18.89406656,16.28478412,3.382797298,3.591618431,3.09324813,3.496356451,3.951822065,4.047706192,2.509801784,1.75394643
1/31/2011,-0.005993652,-0.559683016,0.704142432,-0.283486083,1.136854421,0.367563762,0.454579681,0.887395852,1.99853568,-0.211815239,0.876282883,0.05089793,5.750274352,2.859438528,19.0271077,16.23861902,3.421254779,3.604819919,3.107309407,3.527382973,4.030800639,4.039132534,2.531794748,1.754839153
2/28/2011,2.274441862,0.742474263,0.175812417,0.476098329,0.774803142,0.786934889,1.020769438,1.254550242,1.612434327,1.565581884,0.748429149,0.740202126,5.881060999,2.880669123,19.06055972,16.31593081,3.447762769,3.633187505,3.139027872,3.571635764,4.095794652,4.102368461,2.550743437,1.767828509
3/31/2011,0.191655348,0.742253932,-3.939586828,0.184748244,0.77876445,0.807383217,0.514802846,0.07582155,0.227749862,-0.450003973,0.584401015,-0.075899437,5.892332367,2.902051003,18.30965242,16.34607421,3.474612719,3.662521251,3.155187677,3.574343834,4.105122819,4.08390764,2.565650008,1.766486737
4/30/2011,2.758845862,1.866905851,0.056006199,1.116398227,1.116218459,1.257022476,1.285083646,1.226189913,1.626743896,2.750014415,0.548075087,1.141587523,6.054892735,2.956229563,18.31990696,16.52856149,3.513396988,3.708559966,3.195734478,3.618172078,4.171902654,4.196215689,2.579711697,1.78665273
5/31/2011,-2.173498646,-0.911457734,0.213873113,-0.686800721,-0.022923061,-0.568082355,-0.970006567,-0.428463788,0.361721514,-1.729188176,-0.014942798,-1.008735813,5.923289723,2.92928478,18.35908832,16.41504321,3.51259161,3.687492291,3.164735643,3.60266952,4.186993323,4.123655223,2.579326215,1.768630124
6/30/2011,-3.158596749,-0.369259815,0.717269641,-1.143246668,-0.238528444,-0.687227012,-1.07126219,-1.268410876,-0.446333216,-1.865206382,-0.286349638,-1.242377484,5.736196887,2.918468108,18.49077248,16.22737878,3.50421308,3.662150848,3.130833027,3.556972868,4.168305381,4.046740543,2.571940324,1.746657061
7/31/2011,2.470051902,0.589041773,0.681124838,-0.251522431,-0.604333329,0.027146753,-0.047102756,-0.305994591,0.488040963,2.086672467,-0.221304041,0.303760857,5.877883927,2.935659105,18.61671773,16.18656328,3.483035952,3.663145003,3.129358318,3.546088724,4.188648419,4.131182763,2.566248516,1.751962722
8/31/2011,0.12918408,-1.093329291,0.131485794,-3.804642773,-2.757284313,-1.69883615,-4.030720628,-3.888293896,-3.218490562,0.3198358,-1.423623368,-2.466216641,5.885477217,2.903562684,18.64119607,15.57072237,3.386998748,3.600914172,3.003222627,3.408206372,4.053837165,4.144395765,2.529714803,1.708755526
9/30/2011,-3.757732687,2.531900118,0.535258126,-3.618008064,-1.688426337,-2.554508322,-4.702863319,-4.182039871,-3.475967241,0.067886704,-1.110187761,-2.378409328,5.664316716,2.977077991,18.74097458,15.00737238,3.329811769,3.50892852,2.861985172,3.265673823,3.912927113,4.147209259,2.501630219,1.668114325
10/31/2011,1.079114034,4.461744396,0.739618191,3.091784307,2.144211701,2.05956839,3.889580253,3.609954586,2.098951134,-1.426284648,1.232907923,0.991028226,5.725441153,3.109907601,18.87958624,15.47136796,3.401209983,3.581197302,2.973304382,3.383563165,3.995057541,4.08805825,2.532473016,1.684645809
11/30/2011,-0.183528217,-0.253914043,-0.025675255,-1.994171599,-0.507628912,-0.808468448,-1.610652694,-0.944721427,-1.066260614,0.452018016,-0.129413413,-0.843696303,5.714933353,3.102011109,18.87473886,15.16284234,3.383944458,3.552244452,2.925414775,3.351597919,3.952459816,4.106537009,2.529195656,1.670432514
12/31/2011,-0.897344399,0.894966137,-0.037171417,0.075989071,0.548646197,-0.131638269,-0.428594943,-0.434037435,1.04684364,0.70539775,0.405196392,-0.327125726,5.663650718,3.129773058,18.86772285,15.17436444,3.40251034,3.547568339,2.912876595,3.337050729,3.99383589,4.135504429,2.539443866,1.6649681
1/31/2012,1.419147484,0.984502089,0.184995174,3.016272725,2.82206116,2.440705449,3.293353296,3.005585012,2.541188209,0.68173071,1.600528739,1.653324838,5.744026275,3.160585739,18.90262723,15.63206466,3.498531263,3.634154033,3.008807912,3.437348626,4.095326777,4.163697433,2.580088394,1.692495431
2/29/2012,1.03874339,0.35298547,0.190096126,2.313093157,1.649799452,2.043149668,2.694123553,2.72508834,2.034912092,1.019337511,1.219232312,1.413405045,5.803691968,3.171742148,18.93856039,15.99364887,3.556250013,3.708405239,3.089868915,3.531019412,4.178663077,4.206139563,2.611545666,1.716417247
3/31/2012,-1.395091116,-0.807457931,0.319081358,-0.368161575,0.809717507,-0.1502583,0.173184139,0.455706612,0.954163324,-0.77785048,0.361810176,-0.022447314,5.722725177,3.146131664,18.99898981,15.9347664,3.585045592,3.702833052,3.095220078,3.547110501,4.218534347,4.173422086,2.620994504,1.716031957
4/30/2012,-0.797289057,0.156390828,0.430365555,-0.56076883,0.190572711,0.039724358,-0.593882301,-0.187137818,-0.014419667,-0.00819506,0.166120185,-0.243173293,5.677098516,3.151051926,19.08075491,15.8454092,3.59187771,3.704303979,3.076838114,3.540472516,4.217926049,4.173080071,2.625348505,1.711859026
5/31/2012,-1.989265,-0.189215665,0.584604632,-2.786473723,-1.435608446,-2.043243992,-3.633932471,-2.655344569,-1.222832839,1.428786659,-0.537873836,-1.40001537,5.564165982,3.145089642,19.19230189,15.40388104,3.54031241,3.62861601,2.965027894,3.446460771,4.166347864,4.232704483,2.611227442,1.687892736
6/30/2012,0.644848159,1.076471594,0.571473567,0.777502623,1.330302169,0.262102601,0.586071133,0.242086503,-0.088084262,-0.847700163,0.452887954,-0.291521211,5.600046404,3.178945638,19.30198082,15.52364662,3.587409263,3.638126707,2.982405067,3.454804188,4.162677967,4.19682384,2.623053376,1.682972171
7/31/2012,2.800894284,1.238049123,0.613029934,1.439626671,0.530070252,0.802066991,0.420962062,0.570840904,1.043332821,2.887335444,0.689183868,0.911229126,5.756897783,3.218302547,19.42030774,15.74712917,3.606425052,3.66730692,2.994959861,3.474525623,4.206108552,4.318000222,2.641131037,1.698307903
8/31/2012,1.558825321,-0.839431486,0.936104475,0.71309738,1.083429493,0.744801853,0.977003141,1.519755993,1.731332213,0.124599344,0.754103155,0.53531095,5.846637764,3.191287102,19.60210211,15.85942154,3.645498125,3.69462109,3.024220713,3.527329935,4.278930265,4.323380422,2.66104789,1.707399132
9/30/2012,0.47585256,0.137408341,1.184206031,1.127463893,0.921842627,1.01145918,1.777258659,1.575807129,1.737572433,-0.451286506,0.574534549,0.711102738,5.874459139,3.195672197,19.83423139,16.03823079,3.679103881,3.731990675,3.077968937,3.582913851,4.353279777,4.30386959,2.676336529,1.719540493
10/31/2012,-2.151112179,-0.009233653,-0.508518012,-0.003422797,0.38411527,0.188395206,0.174140018,0.447898583,1.313342724,-1.708431059,0.06309213,-0.284305218,5.748092933,3.195377119,19.73337075,16.03768183,3.693235881,3.739021566,3.083328913,3.598961671,4.410453261,4.230340945,2.678025087,1.71465175
11/30/2012,-0.79594162,0.791415831,0.267610219,0.636395968,0.324906238,0.479017175,0.718719396,0.386724842,0.93093405,0.135560723,0.801838599,0.336942548,5.702341469,3.22066584,19.78617927,16.13974499,3.705235434,3.756932122,3.105489396,3.61287975,4.451511672,4.236075626,2.699498526,1.720429141
12/31/2012,-1.287537551,1.01890104,1.008956165,1.237404226,0.910560733,1.897879571,1.829266335,2.450259415,2.563566908,0.282742394,0.947758845,1.111993993,5.628921681,3.253481238,19.98581314,16.33945888,3.738973853,3.828234169,3.162297068,3.701404677,4.565629152,4.248052807,2.725083262,1.73956021
1/31/2013,0.380300412,1.901045929,0.671284414,2.018352757,1.301263652,1.958985081,3.245015208,2.617502998,2.382052283,1.21043976,1.101895746,1.920473853,5.650328494,3.31533141,20.11997479,16.6692468,3.787627761,3.903228705,3.264914089,3.798289055,4.674384825,4.299472927,2.755110838,1.772968009
2/28/2013,-1.736471047,0.543075551,0.740902072,0.287161582,0.635668357,0.211949109,0.539852143,0.323181287,0.739153596,-0.500892327,0.462367363,0.267958227,5.552212175,3.333336164,20.2690441,16.71711447,3.811704512,3.911501563,3.282539797,3.810564414,4.708935709,4.277937197,2.767849572,1.777718823
3/31/2013,-0.235817872,0.753465319,0.638904291,0.630385981,0.698084745,0.345026595,1.124616679,1.466574749,1.597869404,0.410626611,1.219760797,0.801923838,5.539119067,3.358451696,20.39854389,16.82249682,3.83831344,3.924997284,3.319455787,3.86644919,4.784178352,4.295503546,2.801610716,1.791974774
4/30/2013,-2.340230243,-0.411312183,0.851915967,0.781202272,0.795518534,0.877098738,0.739178027,0.445137122,1.898659014,0.524573579,0.656697212,0.729229184,5.409490927,3.344637975,20.57232235,16.95391455,3.868847935,3.959423386,3.343992475,3.883660191,4.875013585,4.318036623,2.820008815,1.805042377
5/31/2013,-0.31807536,1.082645874,0.43593923,0.414699228,0.157899414,0.455469164,1.611486337,1.532688213,2.316522803,-1.411171957,0.36434732,0.596701782,5.39228467,3.38084856,20.66200517,17.0242223,3.874956823,3.977457338,3.397880457,3.943184592,4.987944387,4.257101701,2.830283442,1.815813097
6/30/2013,-2.230104255,-0.332323897,-0.001658325,-2.574202486,-0.948855439,-1.569937485,-1.434113247,-1.295416257,-1.016657995,-0.95916082,-0.496997063,-1.64833883,5.2720311,3.369613193,20.66166253,16.58598435,3.838189084,3.915013745,3.349151003,3.892103938,4.937234051,4.216269249,2.816217016,1.785882344
7/31/2013,1.49265897,0.046676827,0.395868234,1.494951691,1.233450963,1.17025561,2.359824956,1.824510565,1.089313821,-0.244004098,1.000563092,0.941036409,5.350724545,3.371186021,20.74345548,16.8339368,3.885531265,3.960829413,3.428185104,3.963115786,4.991016024,4.205981379,2.844395044,1.802688148
8/31/2013,0.639759377,-0.618243235,0.920071585,-0.83267415,-0.64546185,-0.265019254,-0.341774801,0.209794906,0.160397153,-0.511417307,-0.172389621,-0.723458094,5.384956307,3.350343892,20.93431012,16.69376496,3.860451643,3.950332452,3.416468432,3.971430201,4.999021472,4.184471263,2.839491602,1.789646454
9/30/2013,-0.777370434,-0.280089209,1.198715784,1.844603214,1.288459748,1.428870473,2.479136531,1.905502498,1.40502177,-0.323399892,1.168432658,1.293140799,5.343095249,3.34095994,21.185253,17.00169868,3.910192008,4.006777586,3.501167349,4.047105903,5.069258812,4.170938687,2.87266915,1.812789103
10/31/2013,0.09091855,0.404442356,0.61182381,1.893662243,1.132683111,1.611621385,2.278843737,1.688475495,1.605009645,0.927178838,1.027585633,1.310770155,5.347953113,3.354472197,21.31486943,17.32365343,3.954482093,4.07135167,3.580953481,4.115440294,5.150620905,4.209610748,2.902188285,1.836550601
11/30/2013,-0.990970464,0.270856715,0.483571481,0.480961078,0.016115105,0.605334919,1.207677834,1.475389179,1.219776105,0.791371655,0.488672173,1.365816524,5.294956478,3.36355801,21.41794206,17.40697346,3.955119362,4.095996984,3.624199863,4.176159055,5.213446948,4.242924414,2.916370472,1.861634513
12/31/2013,0.071993434,0.218319308,0.416111467,0.505299848,1.204388693,1.136924573,1.48989148,1.232568488,1.048477174,0.767438255,0.563519254,1.053089889,5.298768499,3.370901307,21.50706457,17.49493087,4.002754372,4.14256538,3.678196508,4.227633075,5.268108749,4.275486239,2.932804781,1.881239198
1/31/2014,-0.433549238,-0.113936313,0.498063068,-0.744579494,0.278965146,-0.407814846,-0.375791493,0.677669666,0.685039245,-0.820931111,0.097273132,-0.347305924,5.275795728,3.367060626,21.61418331,17.36466721,4.013920661,4.125671383,3.664374158,4.256282462,5.304197361,4.240387443,2.935657612,1.874705542
2/28/2014,3.082497562,-0.455715322,0.498706884,1.888199328,1.23855628,1.397704007,2.449712229,2.018120945,1.520242914,1.584144717,0.96798489,1.531592589,5.438422003,3.351716415,21.72197473,17.69254673,4.063635328,4.183336058,3.75414078,4.34217939,5.384834046,4.307561316,2.964074334,1.903418394
3/31/2014,0.324226797,0.015873453,0.448407698,-0.078851397,0.75082307,0.245226007,-0.539895849,-0.077343708,0.663969111,-0.481939562,0.268246235,-0.54670357,5.456054824,3.352248448,21.81937774,17.67859591,4.094146039,4.193594686,3.73387233,4.338820987,5.420587681,4.286801474,2.972025352,1.893012337
4/30/2014,0.630862915,-0.619695517,0.320375987,-0.130629601,0.594371051,0.445541091,-0.68540113,0.065814129,0.469344891,0.41200797,0.254786272,-0.566452108,5.490475051,3.331474715,21.88928179,17.65550244,4.118480458,4.212278873,3.708280327,4.341676545,5.446028932,4.304463438,2.979597664,1.882289329
5/31/2014,-0.725191863,0.986347361,0.077929269,1.372338416,0.476190213,1.282322435,1.183706166,1.189735585,0.613599029,0.924336204,0.446928205,1.1204807,5.450658572,3.364334628,21.90633995,17.89779568,4.138092259,4.26629387,3.75217547,4.393331016,5.479445713,4.344251152,2.992914327,1.903380018
6/30/2014,2.039121749,-0.68379878,0.211622013,0.66713183,0.642926898,1.039023481,1.409821045,1.670105494,0.977701069,0.991778386,0.668581882,0.847769722,5.561804137,3.341329349,21.95269858,18.01719757,4.164697167,4.310621665,3.805074429,4.466704278,5.533018312,4.387336496,3.01292441,1.919516297
7/31/2014,-0.577635215,0.55458688,0.405264256,-0.219835228,0.273723047,0.233679477,-0.311215465,-0.851904005,0.095743838,-0.107015799,-0.280211113,-0.260614142,5.529677198,3.359859923,22.04166502,17.97758942,4.176096903,4.320694703,3.793232449,4.428652246,5.538315836,4.382641353,3.00448186,1.914513766
8/31/2014,0.319895277,1.088624638,0.811313554,0.972227237,0.660174161,1.036139528,1.274846789,0.650334201,0.22031018,1.8163132,0.792220042,0.846414904,5.547366374,3.396436186,22.22049204,18.15237244,4.203666416,4.365463129,3.841590351,4.457453286,5.55051731,4.462243846,3.028283968,1.930718496
9/30/2014,-0.291146777,2.25894358,0.856497586,-0.928389647,-0.609745279,-0.531675492,-1.079611464,-1.410419309,-1.196780109,1.996166324,-0.256812169,-0.078204145,5.531215395,3.473159763,22.41081002,17.9838477,4.178034758,4.342253032,3.800116101,4.394584504,5.484089822,4.551317655,3.020506966,1.929208594
10/31/2014,-1.766809982,0.499823083,0.604607941,-0.105202464,-0.236825326,-0.519234805,-0.123370168,-1.726151159,-1.031213452,-0.380840372,-0.579807542,-0.444050106,5.43348933,3.490519417,22.54630755,17.96492825,4.168140114,4.319706542,3.795427892,4.318727333,5.427537151,4.5339844,3.002993839,1.920641941
