Date,SPY,IYR,IWN,EFA,EEM,GSG,TLT,USIG,HYG,VXX,VMFXX
2013-08-01,-0.029992368999999998,-0.065325047,-0.04451531,-0.019552615,-0.025378055,0.031038668999999998,-0.015877429,-0.014359857,-0.017530703999999998,0.13147413300000002,2e-05
2013-09-01,0.026642229,0.024903586000000002,0.054181515,0.078249133,0.072067276,-0.03487327,0.0038683240000000002,0.007143549,0.002517826,-0.137324001,5.9e-05
2013-10-01,0.046306762,0.03730988,0.032082087,0.03260185,0.041707577,-0.01451517,0.011654115,0.011292571999999999,0.0202009,-0.120408131,9e-06
2013-11-01,0.029637675,-0.04639564400000001,0.03774582,0.00546449,-0.002590688,-0.004700709,-0.029635846,-0.004337405,-0.000107055,-0.12238982400000001,9e-06
2013-12-01,0.020386754,-0.000316904,0.013754441999999999,0.012983101,-0.012986995,0.013538992,-0.024796519,-0.009175993,-0.005780357,-0.06256885200000001,8e-06
2014-01-01,-0.035248306,0.034400731000000004,-0.038793976,-0.052011892000000004,-0.08636365300000001,-0.022056512,0.063027667,0.017025254,0.0039836640000000005,0.163572249,9e-06
2014-02-01,0.045515775999999994,0.047509555,0.045587627,0.061311138,0.033778501,0.047967032,0.00267825,0.00919794,0.018016089,-0.11391637199999999,9e-06
2014-03-01,0.003864948,-0.009948798,0.008399963,-0.004591989,0.038753769,-0.000606258,0.004881632,-0.001913954,-0.0056884119999999995,-0.039206688999999996,8e-06
2014-04-01,0.006951516,0.03029412,-0.02528754,0.016666708,0.007803061,0.010009039,0.018331806000000003,0.009131586,-0.000529749,-0.04507714,9e-06
2014-05-01,0.023206388999999997,0.027968975,0.005900924,0.015954391000000002,0.029518445,-0.00510505,0.027002701,0.010949226999999999,0.007526041,-0.16720495800000001,8e-06
2014-06-01,0.0157775,0.001674379,0.044401732,-0.014983443999999999,0.015981206,0.023845368999999998,-0.005083275999999999,-0.002506255,0.0015780529999999998,-0.146778043,9e-06
2014-07-01,-0.013437589,-0.0011143869999999999,-0.066724765,-0.026034902999999998,0.013647933000000001,-0.056603722999999995,0.004052209,-0.003230443,-0.028571362000000003,0.10279722,8e-06
2014-08-01,0.039463517000000004,0.034723161,0.043374496,0.0018021139999999998,0.02829762,-0.015625,0.044481484,0.011973369,0.019031082,-0.10875079900000001,9e-06
2014-09-01,-0.018384746,-0.067385448,-0.069517705,-0.03882471,-0.07767421,-0.060634916,-0.023351586,-0.016813513000000002,-0.024299671000000002,0.10921379,9e-06
2014-10-01,0.023550905,0.083526108,0.069687948,-0.00265131,0.014196346,-0.05947956099999999,0.025630029,0.009862505,0.006307796,-0.027581802000000002,8e-06
2014-11-01,0.027471949,0.027207165,-0.003797011,0.000625503,-0.015421151000000001,-0.10097015699999999,-0.004360559,0.002508725,-0.015130245,-0.944962069,9e-06
2014-12-01,-0.008011601,-0.002337059,0.019859613,-0.049226464000000004,-0.05325299,-0.137490027,0.043965244,-0.000715004,-0.016789189,0.180149788,8e-06
2015-01-01,-0.029629252000000002,0.057131796,-0.042584597,0.0062459080000000005,-0.006871989,-0.08711766300000001,0.115611151,0.027457291,0.007031305,0.11456676199999999,9e-06
2015-02-01,0.056204597,-0.025975631000000002,0.04643045,0.063377935,0.04407999,0.059390865,-0.063277409,-0.013840498,0.018175766,11.58314427,9e-06
